"bathrooms","exterior","price","rooms","size","longitude","latitude"
2,TRUE,630000,2,80,-3.6888999,40.4299544
3,TRUE,6e+05,4,200,-3.6912357,40.4586283
2,TRUE,395000,2,128,-3.79531,40.46591
1,FALSE,146000,2,55,-3.7129159,40.4318442
1,TRUE,475000,1,64,-3.6768763,40.4369845
3,FALSE,550000,5,280,-3.7784605,40.4583287
2,TRUE,201373,3,111,-3.6937391,40.3592171
2,TRUE,201373,3,111,-3.6937391,40.3592171
3,TRUE,630000,3,152,-3.7195022,40.4294009
4,TRUE,1300000,3,194,-3.6868005,40.4332429
2,TRUE,280000,2,92,-3.6069241,40.3748224
2,TRUE,395000,2,97,-3.6706767,40.484161
3,TRUE,750000,4,230,-3.6981869,40.4360502
3,FALSE,360000,1,130,-3.7832699,40.4591486
1,TRUE,220000,2,90,-3.7162782,40.3845602
4,TRUE,575000,8,250,-3.7071848,40.4176122
2,TRUE,201334,3,111,-3.6937391,40.3592171
2,TRUE,260000,2,80,-3.6640729,40.4035344
2,TRUE,198482,3,110,-3.6937391,40.3592171
2,TRUE,220000,1,105,-3.6715001,40.4884415
2,TRUE,200478,3,115,-3.6937391,40.3592171
2,TRUE,6e+05,3,145,-3.7002199,40.4334927
2,TRUE,269000,2,85,-3.6538383,40.432444
2,TRUE,209812,3,122,-3.6937391,40.3592171
2,TRUE,490000,2,138,-3.7109882,40.4090668
2,TRUE,80000,3,100,-3.6797173,40.3805154
2,TRUE,205060,2,116,-3.6937391,40.3592171
2,TRUE,203156,3,116,-3.6937391,40.3592171
1,TRUE,83000,2,65,-3.7051089,40.3831281
1,TRUE,245000,2,66,-3.7057786,40.4230198
1,TRUE,135000,1,50,-3.6202991,40.3723352
2,FALSE,675000,3,244,-3.7115925,40.4446524
5,FALSE,880000,5,400,-3.7790341,40.457719
2,TRUE,202130,3,112,-3.6937391,40.3592171
3,TRUE,1135000,5,245,-3.6780606,40.4240777
2,TRUE,202128,3,113,-3.6937391,40.3592171
1,TRUE,150000,0,90,-3.618071,40.4392065
2,TRUE,202040,3,113,-3.6937391,40.3592171
1,FALSE,158000,1,58,-3.7026525,40.431782
2,TRUE,201373,3,111,-3.6937391,40.3592171
2,TRUE,183500,3,95,-3.5908225,40.4504718
2,TRUE,249000,4,100,-3.7224663,40.4791267
1,TRUE,55000,3,55,-3.6706827,40.393626
2,TRUE,239000,2,86,-3.787302,40.4584046
2,TRUE,375000,3,98,-3.7045452,40.398009
2,TRUE,455000,4,144,-3.7021138,40.4244218
1,TRUE,95000,2,65,-3.648841,40.4758871
2,FALSE,3e+05,1,101,-3.6911714,40.3887715
3,TRUE,6e+05,4,198,-3.7279919,40.4708293
1,TRUE,109000,2,86,-3.6573937,40.4265521
1,TRUE,260000,3,79,-3.6993445,40.4242281
3,TRUE,890000,4,200,-3.6862999,40.4591175
2,TRUE,598000,6,168,-3.6772886,40.4253594
1,TRUE,250000,1,108,-3.6414872,40.4432735
1,TRUE,120000,1,63,-3.5942059,40.3614527
1,FALSE,150000,1,34,-3.6965943,40.4089969
4,TRUE,1500000,5,290,-3.6775622,40.4346223
1,TRUE,120000,3,74,-3.7222044,40.3921705
3,TRUE,628000,3,150,-3.7917653,40.4677384
1,TRUE,76000,3,74,-3.7197743,40.3874755
2,TRUE,207500,2,86,-3.6184771,40.4388314
1,FALSE,320000,2,77,-3.6750658,40.4466319
3,TRUE,650000,3,190,-3.67135,40.48568
1,TRUE,155000,0,45,-3.5756361,40.4432357
8,FALSE,1600000,8,650,-3.7895293,40.4613853
4,FALSE,550000,6,330,-3.8226186,40.4703764
2,TRUE,1800000,1,200,-3.696768,40.4276619
2,TRUE,770000,2,115,-3.6742426,40.431115
2,TRUE,1700000,1,152,-3.6895517,40.4383782
3,TRUE,8e+05,3,185,-3.6997733,40.4275906
2,TRUE,330000,2,104,-3.6919264,40.5079749
1,FALSE,130000,1,45,-3.701888,40.4319376
5,FALSE,3300000,4,550,-3.6744543,40.4579207
2,TRUE,260000,2,71,-3.6799599,40.4576237
1,TRUE,2e+05,2,69,-3.7215488,40.4819124
2,TRUE,699000,0,227,-3.6671776,40.4347922
2,TRUE,319000,2,141,-3.6797523,40.4053475
2,TRUE,550000,3,161,-3.7027511,40.4198781
2,FALSE,490000,3,132,-3.7019536,40.434873
1,TRUE,260000,1,50,-3.6818445,40.4422995
2,TRUE,618000,4,160,-3.6764809,40.4389624
1,TRUE,420000,3,81,-3.6771054,40.4289342
3,TRUE,750000,5,250,-3.6951741,40.4541742
1,TRUE,144000,2,65,-3.7109878,40.3428561
2,TRUE,550000,2,116,-3.6938585,40.4091058
1,FALSE,142000,0,40,-3.7060326,40.4255246
2,TRUE,390000,1,132,-3.7063142,40.4199018
3,TRUE,545000,5,217,-3.6781905,40.4060855
2,TRUE,570000,4,220,-3.7048018,40.4456262
1,TRUE,85000,3,90,-3.6466641,40.3891367
2,TRUE,420000,2,114,-3.7334696,40.4330004
2,FALSE,384000,3,110,-3.6521543,40.4989316
1,TRUE,357000,1,82,-3.6988549,40.4212286
2,TRUE,365000,4,145,-3.6861904,40.4087042
1,TRUE,115000,0,78,-3.7329573,40.4090504
2,TRUE,315000,2,103,-3.7823141,40.4457256
3,TRUE,570000,3,174,-3.5939168,40.4601292
2,TRUE,145000,4,95,-3.6795308,40.353745
1,TRUE,90000,3,64,-3.7103313,40.4589217
2,TRUE,450000,3,110,-3.6645053,40.4484644
2,FALSE,470000,3,135,-3.7767124,40.4480686
2,TRUE,1490000,2,190,-3.6817462,40.4253784
2,TRUE,360000,3,120,-3.6567625,40.4858953
2,TRUE,1470000,3,189,-3.6781462,40.4268784
2,TRUE,725000,3,228,-3.6736464,40.4657339
2,TRUE,185000,3,103,-3.622013,40.3740352
2,TRUE,160000,3,100,-3.7254225,40.3887779
1,TRUE,270000,2,106,-3.7155354,40.4327996
2,TRUE,535000,3,160,-3.6496171,40.4522192
4,TRUE,1500000,6,468,-3.6905256,40.4374785
3,TRUE,1250000,6,225,-3.7106118,40.4418867
5,TRUE,886000,4,199,-3.6447558,40.4554493
1,TRUE,220000,3,90,-3.6386115,40.4025582
3,FALSE,650000,5,301,-3.6268081,40.4761462
3,TRUE,1450000,5,320,-3.6855612,40.4289106
1,TRUE,320000,2,80,-3.6958891,40.4002038
1,TRUE,139000,2,74,-3.6346336,40.4714041
1,TRUE,170000,1,50,-3.700272,40.4340329
1,TRUE,215000,2,75,-3.6640468,40.425846
1,TRUE,120000,2,60,-3.6461906,40.4001352
1,TRUE,174004,3,72,-3.7305317,40.3969746
1,TRUE,270000,1,80,-3.6575546,40.4563651
2,TRUE,560000,3,153,-3.6810836,40.4581133
1,TRUE,350000,2,105,-3.6714985,40.4273945
1,TRUE,56000,2,45,-3.6699257,40.3907805
3,TRUE,750000,4,165,-3.6757332,40.4094501
4,TRUE,550000,3,194,-3.7200232,40.4371747
2,TRUE,260000,4,120,-3.7094989,40.4511598
2,TRUE,290000,4,127,-3.7625839,40.3895325
2,TRUE,370000,3,95,-3.71205,40.49714
1,FALSE,196231,3,70,-3.7796617,40.4566259
1,FALSE,750000,3,85,-3.6370165,40.4443548
2,TRUE,360000,2,96,-3.6967873,40.4402329
2,TRUE,590000,4,170,-3.7066885,40.4145098
2,FALSE,528000,3,128,-3.6564692,40.4576091
3,FALSE,720000,3,290,-3.7726973,40.4509213
2,TRUE,280000,4,130,-3.6639581,40.4365411
2,TRUE,150000,4,104,-3.7321119,40.4100697
1,TRUE,180000,3,85,-3.6989382,40.3845349
1,FALSE,238000,2,63,-3.7082395,40.4360376
1,TRUE,320000,2,65,-3.6530255,40.4968977
1,TRUE,136000,1,60,-3.6102022,40.403019
2,TRUE,470000,2,120,-3.7086973,40.4020212
4,TRUE,885000,5,370,-3.6784076,40.4226865
3,FALSE,620000,5,295,-3.6681759,40.4256236
5,FALSE,1450000,3,380,-3.6317247,40.5066631
3,TRUE,455000,4,156,-3.60862,40.4891995
2,TRUE,560000,5,220,-3.6896167,40.4538187
1,TRUE,85000,2,85,-3.7359024,40.377076
1,FALSE,69225,2,66,-3.7006504,40.3839705
3,TRUE,750000,2,150,-3.688207,40.43279
3,TRUE,980000,4,256,-3.695803,40.4385095
3,TRUE,989000,4,273,-3.7160409,40.4428698
1,TRUE,130000,1,56,-3.753586,40.3752091
3,TRUE,950000,5,251,-3.6795205,40.4368526
2,TRUE,520000,4,161,-3.678589,40.4538743
2,TRUE,380000,2,141,-3.6759108,40.4010938
1,TRUE,125000,1,69,-3.7403179,40.3818534
1,TRUE,220000,1,40,-3.69851,40.4344404
4,TRUE,998000,4,238,-3.7336529,40.4342171
2,FALSE,560000,3,130,-3.714937,40.4284318
1,TRUE,240000,3,80,-3.6908495,40.4047711
1,FALSE,2e+05,1,48,-3.7163227,40.431776
2,TRUE,579000,2,84,-3.706022,40.4182857
2,TRUE,345000,2,92,-3.7788927,40.4511361
2,TRUE,480000,4,127,-3.6881145,40.4721152
4,TRUE,3600000,3,720,-3.6983713,40.4336852
1,FALSE,80000,2,100,-3.6710936,40.3788164
2,TRUE,260000,2,86,-3.6132601,40.3682536
1,TRUE,2e+05,1,53,-3.6667265,40.4265545
4,TRUE,825000,4,256,-3.6877331,40.4578719
2,FALSE,565000,4,248,-3.6049763,40.4547141
4,FALSE,765000,5,400,-3.5960552,40.4599871
2,FALSE,8e+05,2,127,-3.6970671,40.4418623
2,TRUE,450000,4,172,-3.6658771,40.4279993
3,TRUE,650000,5,200,-3.7322424,40.4861481
4,FALSE,575000,4,367,-3.5956034,40.4578118
1,TRUE,236000,3,90,-3.6679271,40.4328794
2,TRUE,190000,4,165,-3.7069171,40.3959876
1,TRUE,199900,0,40,-3.6947841,40.4147678
5,FALSE,1200000,4,210,-3.6655419,40.4546196
2,TRUE,398000,3,163,-3.6687619,40.426455
1,TRUE,330000,3,90,-3.6755177,40.4475365
2,FALSE,350000,2,100,-3.6803621,40.428193
2,TRUE,1e+06,4,215,-3.7107817,40.430212
1,TRUE,450000,2,102,-3.717062,40.420462
1,FALSE,169000,3,70,-3.6722367,40.4003899
7,FALSE,2200000,6,789,-3.7138389,40.4940849
1,TRUE,85000,2,65,-3.6902731,40.3750872
3,TRUE,1200000,4,200,-3.6462374,40.5042657
2,TRUE,1150000,4,236,-3.6949209,40.4252205
2,FALSE,418000,6,164,-3.6971878,40.411497
2,TRUE,215000,2,102,-3.6337602,40.3806657
5,TRUE,1300000,5,290,-3.6874744,40.450614
2,TRUE,106990,3,95,-3.6636404,40.3965863
1,TRUE,106000,2,55,-3.6967681,40.390606
1,FALSE,220000,3,70,-3.7026951,40.4601818
3,FALSE,790000,4,350,-3.588922,40.4616284
2,TRUE,249000,3,95,-3.7826435,40.4608361
1,TRUE,4e+05,1,85,-3.6846641,40.458444
2,TRUE,260000,4,135,-3.6760581,40.4420713
1,TRUE,116000,2,55,-3.6547605,40.4699342
4,TRUE,3e+06,3,350,-3.6863371,40.4435696
3,TRUE,2800000,3,514,-3.6819619,40.4449134
1,TRUE,155000,1,42,-3.6457099,40.4420868
4,FALSE,5e+06,6,400,-3.6860291,40.4473203
2,TRUE,295000,2,85,-3.5896666,40.4722117
1,FALSE,221000,2,63,-3.7047927,40.4329642
2,FALSE,200750,2,60,-3.6398805,40.4286693
1,FALSE,309000,3,96,-3.6700157,40.4018269
2,TRUE,145000,2,85,-3.6755022,40.344851
1,FALSE,105000,2,68,-3.7220377,40.3852728
3,TRUE,6e+05,4,160,-3.671575,40.4625601
1,FALSE,286335,4,109,-3.6648675,40.4276229
1,TRUE,85000,0,37,-3.7050147,40.407702
2,TRUE,410000,3,125,-3.7059215,40.4247453
4,TRUE,1550000,5,350,-3.677794,40.4264513
8,TRUE,420000,9,230,-3.6504013,40.4703885
4,FALSE,1200000,4,500,-3.7732142,40.4605083
3,TRUE,360000,5,110,-3.7741599,40.397353
2,TRUE,490000,2,100,-3.6822651,40.4641422
1,TRUE,98000,2,52,-3.6689078,40.3928084
4,FALSE,760000,5,291,-3.7045623,40.5036584
2,TRUE,780000,2,125,-3.692069,40.4250237
1,TRUE,62313,2,50,-3.6235973,40.4317001
4,FALSE,1490000,5,400,-3.776647,40.4557593
2,TRUE,295000,2,94,-3.6648274,40.4450084
4,TRUE,1390000,5,367,-3.6877541,40.4558449
7,TRUE,5e+06,6,445,-3.686107,40.4224124
3,TRUE,1200000,4,225,-3.6971831,40.4465881
1,TRUE,195000,2,81,-3.7543245,40.3683564
2,TRUE,660000,4,151,-3.6743401,40.4097905
1,FALSE,142933,3,77,-3.6454151,40.3896885
5,FALSE,2275000,7,545,-3.6762082,40.459953
1,TRUE,132000,2,65,-3.6592327,40.4337793
2,TRUE,2e+05,5,180,-3.7018945,40.366521
1,TRUE,158000,1,65,-3.7322288,40.4267299
4,TRUE,640000,4,161,-3.7213582,40.4288645
1,TRUE,194000,2,52,-3.6954916,40.4496734
4,TRUE,650000,3,173,-3.702951,40.4442476
1,TRUE,175000,2,78,-3.6363133,40.4089224
2,TRUE,333000,4,157,-3.6705276,40.4379215
1,TRUE,88000,3,88,-3.7239717,40.384548
1,TRUE,110000,3,64,-3.7589603,40.4033357
1,TRUE,77406,3,80,-3.6417656,40.4765882
1,TRUE,99000,3,72,-3.6773999,40.4050284
2,FALSE,330000,2,72,-3.6989052,40.4274926
3,TRUE,1200000,4,300,-3.687341,40.4595947
2,TRUE,780000,5,212,-3.7022503,40.4339415
2,TRUE,515000,4,118,-3.7081256,40.4019887
1,FALSE,160000,2,50,-3.6958649,40.3923212
2,TRUE,220000,2,80,-3.6107643,40.3759606
1,TRUE,75000,3,75,-3.6699079,40.3891039
5,FALSE,1390000,5,350,-3.6377917,40.5050575
4,TRUE,1080000,5,268,-3.6837426,40.4526999
2,FALSE,1090000,3,263,-3.672642,40.463557
2,FALSE,850000,3,200,-3.6805912,40.4203011
2,TRUE,495000,3,135,-3.7076622,40.4203736
4,TRUE,550000,4,184,-3.7185308,40.418503
2,TRUE,520000,3,125,-3.6677826,40.4800863
4,TRUE,1290000,4,214,-3.6800949,40.4316185
2,TRUE,2e+05,4,150,-3.6399611,40.3868932
5,TRUE,1990000,6,400,-3.6802539,40.4621763
1,TRUE,85000,3,80,-3.6256709,40.4307439
2,TRUE,179000,2,86,-3.6781808,40.347184
1,TRUE,230000,1,46,-3.6746489,40.4198893
4,TRUE,1100000,5,215,-3.6813603,40.4626208
3,TRUE,7e+05,4,214,-3.6802755,40.4233621
6,FALSE,1690000,7,600,-3.7083919,40.4936857
2,TRUE,8e+05,5,180,-3.709496,40.4157168
3,TRUE,1e+06,4,210,-3.6868435,40.4489556
2,TRUE,299000,1,70,-3.6834607,40.4618508
1,TRUE,74900,3,64,-3.71395,40.34218
1,TRUE,135000,2,65,-3.7446893,40.390328
2,TRUE,215000,2,89,-3.5915534,40.3610912
4,FALSE,1260000,4,360,-3.763758,40.4657171
2,TRUE,728000,5,191,-3.6740539,40.4183496
2,FALSE,398000,3,120,-3.6780915,40.4346722
1,TRUE,99900,2,70,-3.629446,40.3692821
2,TRUE,1490000,2,191,-3.6782997,40.4276494
2,TRUE,650000,2,93,-3.6990929,40.4234152
6,TRUE,8500000,6,750,-3.6799181,40.4316736
1,TRUE,250000,2,100,-3.7802885,40.4585013
2,TRUE,450000,4,98,-3.6734541,40.4294094
6,TRUE,850000,5,351,-3.7299737,40.4693373
3,TRUE,550000,4,148,-3.6682718,40.4264844
2,TRUE,599000,4,168,-3.6737712,40.4074973
2,TRUE,450000,4,199,-3.66117,40.43482
3,TRUE,595000,3,222,-3.7098142,40.4203018
3,TRUE,595000,4,200,-3.7101142,40.4163018
1,FALSE,176100,2,69,-3.694619,40.4035171
2,TRUE,180000,2,95,-3.6544917,40.4253085
1,TRUE,230000,1,82,-3.6952804,40.394919
2,FALSE,1290000,6,173,-3.6681913,40.4479625
2,TRUE,240000,2,87,-3.6643095,40.4799686
1,TRUE,69000,2,60,-3.6541225,40.4219653
1,TRUE,79800,3,75,-3.754453,40.3708904
1,TRUE,210000,2,65,-3.7061425,40.465901
2,FALSE,750000,4,295,-3.6600584,40.4579701
2,TRUE,780000,2,130,-3.692069,40.4243237
1,FALSE,315000,3,52,-3.6743415,40.4324974
2,TRUE,320000,4,138,-3.7019771,40.3922154
2,TRUE,650000,5,200,-3.7219461,40.4296415
1,TRUE,140000,3,110,-3.594803,40.4472118
2,TRUE,390000,3,120,-3.6785181,40.4053246
2,TRUE,530000,3,140,-3.6219408,40.4531505
3,TRUE,7e+05,5,270,-3.729248,40.4717674
1,TRUE,210000,3,62,-3.6854116,40.3411829
4,TRUE,1700000,4,240,-3.6930327,40.4160609
2,TRUE,430000,3,115,-3.6672503,40.4819487
5,TRUE,2600000,7,530,-3.6861399,40.4502377
1,TRUE,123845,1,50,-3.7393242,40.3790116
1,FALSE,250000,4,96,-3.6652771,40.4219501
1,TRUE,232000,3,76,-3.5941502,40.3997473
1,TRUE,180000,2,76,-3.6492412,40.432263
1,TRUE,280000,2,80,-3.7203215,40.4109106
1,TRUE,160000,1,60,-3.6484201,40.4347434
2,TRUE,824000,4,160,-3.724351,40.4269829
2,TRUE,370000,5,160,-3.7131277,40.4834015
1,TRUE,195000,2,90,-3.6600137,40.4532615
2,TRUE,530000,4,135,-3.6679834,40.508969
2,TRUE,235000,4,116,-3.6887508,40.4712481
5,FALSE,1645000,4,490,-3.7751087,40.4548178
1,TRUE,33000,0,45,-3.7378991,40.4060596
5,TRUE,3100000,4,697,-3.7146513,40.4166457
1,TRUE,215000,2,120,-3.6668947,40.3916205
1,TRUE,375000,2,95,-3.7143484,40.4104442
1,TRUE,255800,1,61,-3.6972454,40.4612503
2,TRUE,239000,3,95,-3.6412717,40.4344673
1,TRUE,2e+05,2,65,-3.6909799,40.4930454
1,TRUE,175000,3,102,-3.7236846,40.4070661
1,TRUE,110000,2,62,-3.7677714,40.3915166
1,TRUE,174000,2,66,-3.706585,40.4678393
6,FALSE,2e+06,5,387,-3.67859,40.46548
2,TRUE,444000,3,140,-3.6424252,40.4758419
2,TRUE,399000,2,115,-3.6431713,40.4389467
3,TRUE,760000,4,230,-3.6613906,40.4451517
5,TRUE,1200000,5,240,-3.6604113,40.4534593
4,TRUE,980001,4,200,-3.6263667,40.5018703
1,TRUE,62000,1,38,-3.6685392,40.3902519
7,FALSE,4985000,5,640,-3.6863033,40.4516148
1,TRUE,84000,2,58,-3.6953869,40.4026229
2,TRUE,262000,3,110,-3.6626813,40.4412022
1,TRUE,125000,1,52,-3.6614185,40.4010716
4,TRUE,1e+06,4,245,-3.7378991,40.4788873
1,TRUE,175000,3,92,-3.6077106,40.4025926
1,TRUE,56600,2,54,-3.6186502,40.3777789
2,TRUE,365000,2,99,-3.7205363,40.4034755
4,TRUE,1200000,5,220,-3.6483192,40.4542811
1,TRUE,75000,2,55,-3.6533042,40.4257405
4,TRUE,1950000,5,360,-3.6770536,40.4321211
2,TRUE,350000,4,133,-3.6564135,40.4089978
1,TRUE,150000,1,45,-3.7052385,40.4089654
1,TRUE,150000,2,60,-3.7097152,40.4602282
1,TRUE,360000,3,115,-3.7135961,40.4415127
2,TRUE,215000,3,115,-3.6691929,40.4886802
1,FALSE,380000,2,75,-3.6830872,40.4285384
1,TRUE,206500,3,85,-3.6557453,40.435453
1,TRUE,95000,3,75,-3.736479,40.4093814
1,TRUE,260000,2,70,-3.7002871,40.4515026
2,TRUE,1050000,4,190,-3.6823085,40.4274931
1,FALSE,135000,2,48,-3.7164423,40.4084017
1,FALSE,99990,1,56,-3.7023258,40.4134748
2,TRUE,950000,3,207,-3.6790085,40.4280931
2,TRUE,215000,3,109,-3.72699,40.37286
2,TRUE,580000,4,221,-3.7164329,40.4281674
1,TRUE,95000,2,78,-3.6421795,40.3847083
3,TRUE,8e+05,4,175,-3.675001,40.4723809
2,TRUE,329000,3,130,-3.6734959,40.4434579
2,TRUE,425000,4,120,-3.70077,40.4335543
2,TRUE,875000,2,137,-3.6199807,40.4535893
4,TRUE,1400000,5,353,-3.6808404,40.4254272
1,TRUE,110000,3,75,-3.7440506,40.4094053
1,TRUE,95000,2,43,-3.7183852,40.4075372
1,TRUE,175000,3,80,-3.6545226,40.4330344
1,TRUE,75600,2,63,-3.7148966,40.3483453
5,TRUE,1e+06,5,265,-3.7059047,40.4995815
3,TRUE,790000,3,255,-3.664147,40.4738643
7,FALSE,2135000,5,669,-3.7506558,40.4779072
1,TRUE,90000,2,69,-3.7319983,40.4129617
4,TRUE,650000,3,166,-3.7075776,40.4118387
4,TRUE,1700000,5,300,-3.6821278,40.424251
7,FALSE,1895000,8,435,-3.6634008,40.4201752
3,TRUE,685000,4,220,-3.6926734,40.4570066
2,TRUE,230000,2,92,-3.7637578,40.3605238
2,FALSE,240000,2,350,-3.7312458,40.4074613
3,TRUE,1200000,4,170,-3.7840612,40.4708801
3,TRUE,850000,2,175,-3.72261,40.47096
1,TRUE,380000,1,67,-3.6837126,40.4361669
5,FALSE,775000,5,350,-3.7772835,40.4560245
2,FALSE,1350000,2,145,-3.6934209,40.4326657
1,TRUE,66000,2,60,-3.6563803,40.3913852
1,TRUE,80000,2,75,-3.7371987,40.3905965
2,TRUE,780000,2,131,-3.692069,40.4253237
1,TRUE,68000,3,75,-3.7375155,40.3935008
2,FALSE,330000,4,110,-3.78622,40.4561899
4,FALSE,755000,3,300,-3.7855295,40.45446
2,TRUE,460000,3,165,-3.6794191,40.4102511
3,TRUE,565000,4,153,-3.6872311,40.4572357
4,TRUE,1550000,4,353,-3.6778846,40.4246709
3,TRUE,930000,4,224,-3.6754941,40.4303721
1,TRUE,340000,1,67,-3.6861642,40.4654125
3,TRUE,1650000,5,268,-3.7214417,40.4263406
1,TRUE,420000,3,166,-3.6963204,40.4220529
1,TRUE,114000,1,45,-3.7378312,40.4047174
1,TRUE,240000,3,104,-3.6997698,40.4107553
1,FALSE,180000,2,70,-3.669242,40.3996114
1,FALSE,340000,2,80,-3.7897312,40.4489284
1,FALSE,1e+06,1,106,-3.6918209,40.4286657
1,TRUE,95000,1,55,-3.7055548,40.4661145
3,TRUE,566500,4,143,-3.7001597,40.4196599
1,TRUE,199000,1,50,-3.663297,40.4913399
5,FALSE,1036700,5,577,-3.7244999,40.4653091
4,TRUE,2800000,5,470,-3.6845256,40.4476528
2,TRUE,259000,3,123,-3.7241424,40.4392671
4,TRUE,980000,4,242,-3.6729308,40.4685979
3,TRUE,1150000,5,175,-3.6793525,40.4292953
3,TRUE,2320000,4,240,-3.6833398,40.4234061
1,TRUE,180000,1,48,-3.6094813,40.3755889
1,FALSE,255000,2,50,-3.6769324,40.4171537
2,TRUE,790000,4,190,-3.6733471,40.4189153
1,TRUE,240000,1,68,-3.7009473,40.471018
3,TRUE,860000,4,276,-3.6896783,40.4557363
2,TRUE,430000,4,135,-3.7044229,40.4191274
2,TRUE,450000,2,100,-3.6751688,40.4417377
3,TRUE,795000,5,203,-3.68336,40.4582599
2,TRUE,8e+05,3,147,-3.689778,40.4286268
1,TRUE,185000,0,100,-3.6687719,40.3906409
3,TRUE,980000,4,256,-3.695803,40.4397095
2,TRUE,420000,2,100,-3.7943203,40.4676868
4,TRUE,690000,4,222,-3.7396938,40.4727115
2,FALSE,320000,4,141,-3.6574304,40.4297104
4,TRUE,1200000,5,271,-3.6805411,40.4282277
1,TRUE,62000,2,68,-3.6968483,40.3591918
4,FALSE,650000,4,222,-3.7776161,40.4694437
1,TRUE,290000,4,110,-3.6646465,40.4299098
2,FALSE,450000,2,135,-3.6983822,40.4389637
1,TRUE,67000,2,58,-3.7314934,40.3867144
1,TRUE,298000,2,70,-3.6768738,40.4192989
3,TRUE,650000,2,123,-3.6758104,40.425837
1,TRUE,249000,3,97,-3.6754385,40.4403736
2,TRUE,229000,4,108,-3.607319,40.3857428
3,TRUE,750000,4,200,-3.6817107,40.462542
4,TRUE,870000,4,180,-3.7869467,40.4646492
2,TRUE,125000,3,115,-3.6996624,40.3328941
3,TRUE,850000,2,150,-3.6878167,40.4205376
1,TRUE,280000,2,77,-3.6684796,40.4360324
2,TRUE,495000,4,182,-3.726463,40.4664864
1,TRUE,172000,3,80,-3.7191515,40.4699427
2,TRUE,499000,3,105,-3.7080198,40.446518
1,TRUE,390000,3,130,-3.7844091,40.4463309
6,FALSE,1940900,5,669,-3.7509558,40.4799072
2,TRUE,335000,3,124,-3.6593306,40.4585544
3,TRUE,790000,4,155,-3.6932767,40.4236166
2,FALSE,640000,2,160,-3.7929941,40.4673273
2,TRUE,155000,4,120,-3.7037055,40.3801638
4,TRUE,7e+05,4,167,-3.7888191,40.4687122
2,FALSE,490000,3,125,-3.6727428,40.4282477
1,TRUE,2e+05,1,67,-3.6665045,40.3974066
5,FALSE,850000,3,390,-3.6888817,40.5026061
2,TRUE,145109,2,82,-3.6937391,40.3592171
7,FALSE,2200000,6,1200,-3.8131261,40.4708918
5,TRUE,995000,5,225,-3.6828052,40.4491052
1,FALSE,140000,0,38,-3.6800183,40.436031
2,TRUE,320000,2,103,-3.7933203,40.4676868
2,TRUE,87260,3,65,-3.664909,40.3864309
1,TRUE,50000,2,68,-3.7215936,40.3944178
2,TRUE,470000,2,145,-3.7309931,40.3892966
2,TRUE,214000,2,78,-3.7601852,40.3685609
3,TRUE,2970000,4,402,-3.683507,40.424885
2,FALSE,220000,1,65,-3.7208898,40.4307797
1,TRUE,87000,3,74,-3.6605633,40.4770309
1,TRUE,330000,2,88,-3.6736406,40.3986968
1,TRUE,84000,3,70,-3.7333357,40.3927037
1,TRUE,150000,3,102,-3.6681769,40.3808915
1,TRUE,145000,3,89,-3.6367234,40.4374254
3,FALSE,1139930,4,356,-3.6789489,40.4534213
3,TRUE,1500000,4,300,-3.7157964,40.4245616
2,FALSE,665000,4,175,-3.684051,40.4297418
2,TRUE,5e+05,3,117,-3.6804869,40.4026319
3,TRUE,860000,5,276,-3.6916783,40.4559363
1,FALSE,79900,3,77,-3.7618903,40.3987764
1,TRUE,3e+05,2,85,-3.694594,40.3659464
4,FALSE,590000,4,156,-3.7885362,40.470134
5,TRUE,1200000,5,493,-3.7054918,40.4214713
2,TRUE,574000,3,143,-3.7925096,40.4590997
3,TRUE,650000,3,164,-3.6788824,40.4351552
2,TRUE,260000,4,105,-3.7182099,40.4771543
5,TRUE,995000,7,350,-3.6940046,40.4569143
1,TRUE,169000,2,77,-3.7046437,40.4679034
5,TRUE,2200000,5,310,-3.6810893,40.4471711
4,TRUE,1290000,5,335,-3.6712573,40.4129666
3,TRUE,550000,5,207,-3.6981974,40.4442761
2,TRUE,660000,4,145,-3.6760403,40.4216367
4,TRUE,930000,5,339,-3.6929264,40.4344856
1,TRUE,176000,2,70,-3.6882032,40.3703965
1,TRUE,210000,1,53,-3.6462844,40.4358842
2,TRUE,845000,4,227,-3.7158666,40.4295216
2,TRUE,350000,4,126,-3.6717913,40.4652069
3,FALSE,650000,4,160,-3.7195354,40.4327996
2,TRUE,421000,2,96,-3.669206,40.4235837
1,TRUE,240000,1,68,-3.6755784,40.4350342
2,TRUE,145468,2,84,-3.6937391,40.3592171
2,TRUE,459000,3,125,-3.65756,40.46751
3,TRUE,7e+05,4,151,-3.6807783,40.4545878
1,TRUE,1e+05,2,65,-3.64514,40.4276859
5,FALSE,950000,7,350,-3.6311915,40.4393369
2,FALSE,330000,2,97,-3.6909993,40.3912735
4,FALSE,1250000,3,233,-3.784836,40.4740407
1,FALSE,380000,2,81,-3.6770039,40.430348
2,TRUE,270000,2,95,-3.5754257,40.4435652
2,TRUE,260000,5,144,-3.7029312,40.3990008
1,TRUE,475000,1,73,-3.6900496,40.4243675
1,TRUE,130000,2,77,-3.7382495,40.4064875
2,TRUE,215000,2,70,-3.7047454,40.4637405
1,FALSE,75000,1,30,-3.7048047,40.449048
